代码,公告,支付金额(元)
002599.SZ,2018/10/9,"34,321,652.43"
002592.SZ,2018/10/9,"167,406,391.90"
002591.SZ,2018/10/9,"5,129,209.00"
002572.SZ,2018/10/9,"9,508,907.02"
002572.SZ,2018/10/9,"49,986,343.95"
002559.SZ,2018/10/9,"7,688,496.00"
002548.SZ,2018/10/9,"90,780,709.01"
002540.SZ,2018/10/9,"48,829,466.81"
002517.SZ,2018/10/9,
002516.SZ,2018/10/9,"35,691,674.12"
002435.SZ,2018/10/9,"49,243,298.64"
002403.SZ,2018/10/9,"64,833,272.28"
002381.SZ,2018/10/9,"48,070,801.52"
002361.SZ,2018/10/9,"69,244,924.64"
002355.SZ,2018/10/9,"29,352,018.76"
002349.SZ,2018/10/9,"92,188,769.28"
002345.SZ,2018/10/9,"71,818,473.00"
002301.SZ,2018/10/9,"16,996,267.71"
002277.SZ,2018/10/9,"80,677,344.58"
002271.SZ,2018/10/9,"351,510,210.88"
002233.SZ,2018/10/9,"10,432,000.00"
002229.SZ,2018/10/9,"6,511,837.50"
002191.SZ,2018/10/9,"192,493,111.53"
002152.SZ,2018/10/9,"69,085,242.93"
002123.SZ,2018/10/9,
002121.SZ,2018/10/9,
002111.SZ,2018/10/9,"6,998,325.12"
002089.SZ,2018/10/9,"9,998,502.60"
002083.SZ,2018/10/9,"22,935,000.00"
002074.SZ,2018/10/9,"99,848,627.98"
002043.SZ,2018/10/9,"14,848,693.50"
002036.SZ,2018/10/9,"2,995,693.31"
002032.SZ,2018/10/9,
002027.SZ,2018/10/9,"400,110,795.50"
002004.SZ,2018/10/9,"171,582,602.29"
000989.SZ,2018/10/9,"5,757,989.29"
000821.SZ,2018/10/9,"10,220,535.06"
000667.SZ,2018/10/9,"11,281,807.00"
000560.SZ,2018/10/9,"163,861,389.19"
000338.SZ,2018/10/9,"70,340,038.77"
600535.SH,2018/10/8,"68,160,012.22"
300639.SZ,2018/10/8,"51,586,252.62"
300418.SZ,2018/10/8,"41,248,222.97"
300415.SZ,2018/10/8,"20,499,371.70"
300363.SZ,2018/10/8,"48,149,450.27"
300289.SZ,2018/10/8,"9,370,073.52"
300233.SZ,2018/10/8,"20,750,912.81"
300209.SZ,2018/10/8,"93,818,594.24"
300196.SZ,2018/10/8,"14,838,419.10"
300195.SZ,2018/10/8,"115,113,619.61"
300159.SZ,2018/10/8,"10,159,102.00"
300137.SZ,2018/10/8,
300125.SZ,2018/10/8,"24,993,025.90"
300118.SZ,2018/10/8,"28,072,162.24"
300109.SZ,2018/10/8,"100,497,826.65"
300098.SZ,2018/10/8,"20,333,522.73"
300095.SZ,2018/10/8,"37,000,200.60"
300081.SZ,2018/10/8,
300061.SZ,2018/10/8,"24,577,305.25"
300031.SZ,2018/10/8,"131,874,468.00"
002705.SZ,2018/10/8,"5,505,824.36"
002503.SZ,2018/10/8,"36,611,124.96"
002434.SZ,2018/10/8,"119,961,415.27"
002385.SZ,2018/10/8,"306,530,566.89"
002360.SZ,2018/10/8,"19,536,077.00"
002099.SZ,2018/10/8,"127,662,665.47"
002020.SZ,2018/10/8,"140,370,100.00"
000683.SZ,2018/10/8,"232,656,000.00"
000426.SZ,2018/10/8,"199,875,800.00"
300421.SZ,2018/9/29,"18,999,632.95"
300379.SZ,2018/9/29,"40,464,342.31"
002861.SZ,2018/9/29,"24,722,215.00"
002614.SZ,2018/9/29,
002572.SZ,2018/9/29,"9,508,907.02"
000338.SZ,2018/9/29,
002751.SZ,2018/9/28,
002705.SZ,2018/9/28,"3,240,581.36"
002349.SZ,2018/9/28,"62,494,586.74"
600641.SH,2018/9/27,
300379.SZ,2018/9/27,
300113.SZ,2018/9/27,
002572.SZ,2018/9/27,
002303.SZ,2018/9/27,"61,008,416.97"
002152.SZ,2018/9/27,"34,399,006.09"
002036.SZ,2018/9/27,"1,006,587.00"
603766.SH,2018/9/26,"299,999,858.26"
600388.SH,2018/9/26,
300118.SZ,2018/9/26,"7,513,385.68"
002550.SZ,2018/9/26,"28,403,641.31"
002083.SZ,2018/9/26,"9,197,500.00"
000989.SZ,2018/9/26,"3,487,934.51"
300382.SZ,2018/9/25,
000826.SZ,2018/9/25,
603716.SH,2018/9/22,"37,958,370.26"
300342.SZ,2018/9/22,"3,857,532.95"
002083.SZ,2018/9/22,
601311.SH,2018/9/21,"2,959,541.27"
300418.SZ,2018/9/21,"10,891,088.90"
002705.SZ,2018/9/21,
002559.SZ,2018/9/21,"2,259,869.00"
002152.SZ,2018/9/21,
002104.SZ,2018/9/21,"1,759,325.60"
002036.SZ,2018/9/21,
603898.SH,2018/9/20,"3,033,719.44"
600736.SH,2018/9/20,"196,243,255.28"
300363.SZ,2018/9/20,"44,124,659.27"
300363.SZ,2018/9/20,"46,915,832.27"
300193.SZ,2018/9/20,"2,999,359.00"
300118.SZ,2018/9/20,
300097.SZ,2018/9/20,"5,983,171.20"
002349.SZ,2018/9/20,"7,067,819.00"
002197.SZ,2018/9/20,"3,107,799.67"
600535.SH,2018/9/19,"17,749,620.95"
600400.SH,2018/9/19,"316,706,128.88"
002559.SZ,2018/9/19,
002360.SZ,2018/9/19,"907,838.00"
300363.SZ,2018/9/18,"42,413,503.27"
300363.SZ,2018/9/18,"40,912,483.27"
300305.SZ,2018/9/18,"842,490.00"
300193.SZ,2018/9/18,
002298.SZ,2018/9/18,"90,027,336.01"
000902.SZ,2018/9/18,
000667.SZ,2018/9/18,"5,026,989.00"
603188.SH,2018/9/17,"53,665,517.29"
300190.SZ,2018/9/17,"46,158,142.84"
002008.SZ,2018/9/17,
002775.SZ,2018/9/15,"36,861,309.32"
002592.SZ,2018/9/15,"150,710,706.50"
002385.SZ,2018/9/15,"202,314,430.90"
002111.SZ,2018/9/15,"6,998,325.12"
000662.SZ,2018/9/15,"1,967,993.73"
603766.SH,2018/9/14,"222,946,195.42"
601567.SH,2018/9/14,"19,992,611.62"
600535.SH,2018/9/14,
300421.SZ,2018/9/14,"637,948.86"
300097.SZ,2018/9/14,
600422.SH,2018/9/13,"200,563,758.00"
600201.SH,2018/9/13,"9,995,428.00"
002229.SZ,2018/9/13,"4,999,437.19"
002089.SZ,2018/9/13,"2,308,121.00"
000989.SZ,2018/9/13,
000560.SZ,2018/9/13,"138,840,719.88"
603001.SH,2018/9/12,"5,293,586.62"
600804.SH,2018/9/12,"199,579,149.00"
300492.SZ,2018/9/12,"403,872.00"
002345.SZ,2018/9/12,"60,424,151.00"
002271.SZ,2018/9/12,"266,593,547.55"
002145.SZ,2018/9/12,"62,386,859.51"
002111.SZ,2018/9/12,
603180.SH,2018/9/11,"249,358.00"
600702.SH,2018/9/11,"299,997,810.87"
600300.SH,2018/9/11,"4,290,604.09"
600285.SH,2018/9/11,"50,635,526.42"
300421.SZ,2018/9/11,
300159.SZ,2018/9/11,"2,911,500.00"
002579.SZ,2018/9/11,"47,999,321.62"
000821.SZ,2018/9/11,"2,317,910.40"
002802.SZ,2018/9/10,"31,917,609.50"
603180.SH,2018/9/8,
600702.SH,2018/9/8,"233,442,615.92"
600353.SH,2018/9/8,"99,116,718.25"
002565.SZ,2018/9/8,"36,018,300.00"
000829.SZ,2018/9/8,"200,057,476.64"
000667.SZ,2018/9/8,
601137.SH,2018/9/7,"56,534,729.94"
600702.SH,2018/9/7,"160,190,120.47"
300125.SZ,2018/9/7,"2,212,049.00"
002619.SZ,2018/9/7,"8,917,199.20"
002537.SZ,2018/9/7,"7,645,016.40"
002104.SZ,2018/9/7,
000426.SZ,2018/9/7,"137,457,800.00"
603716.SH,2018/9/6,"3,111,872.90"
600240.SH,2018/9/6,
300415.SZ,2018/9/6,"1,855,099.73"
300065.SZ,2018/9/6,"32,383,312.04"
002624.SZ,2018/9/6,"346,135,820.00"
002591.SZ,2018/9/6,"191,279.00"
002322.SZ,2018/9/6,"262,338,277.33"
002183.SZ,2018/9/6,
603766.SH,2018/9/5,"177,152,716.87"
603017.SH,2018/9/5,"33,090,676.83"
601388.SH,2018/9/5,
601222.SH,2018/9/5,"28,914,153.25"
600986.SH,2018/9/5,"19,999,451.85"
600736.SH,2018/9/5,"118,145,404.26"
600422.SH,2018/9/5,"200,563,758.00"
600410.SH,2018/9/5,
600293.SH,2018/9/5,"9,993,556.17"
300305.SZ,2018/9/5,
300233.SZ,2018/9/5,"4,842,609.00"
300221.SZ,2018/9/5,"10,465,556.99"
300213.SZ,2018/9/5,"16,523,591.02"
300190.SZ,2018/9/5,"19,969,052.20"
002611.SZ,2018/9/5,
002601.SZ,2018/9/5,"23,013,271.57"
002550.SZ,2018/9/5,"11,427,798.00"
002435.SZ,2018/9/5,"42,241,322.56"
002434.SZ,2018/9/5,"89,552,924.72"
002334.SZ,2018/9/5,"9,999,803.00"
002308.SZ,2018/9/5,
002298.SZ,2018/9/5,"60,409,327.48"
002197.SZ,2018/9/5,
002123.SZ,2018/9/5,
002032.SZ,2018/9/5,
002020.SZ,2018/9/5,"107,343,600.00"
000861.SZ,2018/9/5,"65,952,846.42"
000829.SZ,2018/9/5,"200,057,476.64"
603979.SH,2018/9/4,"9,999,326.11"
603003.SH,2018/9/4,"155,047,969.53"
603001.SH,2018/9/4,
601567.SH,2018/9/4,
601311.SH,2018/9/4,
601137.SH,2018/9/4,"43,503,280.94"
600702.SH,2018/9/4,"15,462,111.49"
600699.SH,2018/9/4,"1,445,451,644.32"
600577.SH,2018/9/4,"39,342,356.85"
600400.SH,2018/9/4,"252,145,992.76"
600353.SH,2018/9/4,"99,116,718.25"
600351.SH,2018/9/4,"1,677,053.00"
600337.SH,2018/9/4,"31,883,829.29"
600297.SH,2018/9/4,"146,605,520.32"
600285.SH,2018/9/4,"9,952,353.37"
600187.SH,2018/9/4,"57,985,904.40"
600173.SH,2018/9/4,"46,802,219.57"
600155.SH,2018/9/4,"33,718,403.24"
300641.SZ,2018/9/4,"6,860,439.72"
300492.SZ,2018/9/4,
300484.SZ,2018/9/4,"1,910,140.48"
300393.SZ,2018/9/4,"99,604,690.29"
300195.SZ,2018/9/4,"115,113,619.61"
300179.SZ,2018/9/4,"2,932,282.00"
300125.SZ,2018/9/4,
300098.SZ,2018/9/4,"3,750,000.00"
300095.SZ,2018/9/4,"27,659,686.80"
300061.SZ,2018/9/4,"15,717,859.66"
300054.SZ,2018/9/4,"90,962,546.64"
300005.SZ,2018/9/4,"17,329,761.05"
002861.SZ,2018/9/4,"8,401,580.00"
002802.SZ,2018/9/4,"29,179,524.50"
002661.SZ,2018/9/4,"4,954,588.00"
002624.SZ,2018/9/4,"321,738,719.00"
002609.SZ,2018/9/4,"249,946,842.82"
002579.SZ,2018/9/4,"39,368,698.00"
002567.SZ,2018/9/4,"5,981,206.16"
002548.SZ,2018/9/4,"89,977,322.01"
002540.SZ,2018/9/4,"34,815,383.12"
002516.SZ,2018/9/4,"23,527,847.00"
002403.SZ,2018/9/4,"64,833,272.28"
002364.SZ,2018/9/4,"99,979,909.98"
002361.SZ,2018/9/4,"35,721,727.64"
002345.SZ,2018/9/4,"49,118,784.00"
002322.SZ,2018/9/4,"256,897,611.53"
002303.SZ,2018/9/4,"27,633,662.53"
002301.SZ,2018/9/4,"1,999,248.00"
002277.SZ,2018/9/4,"80,052,970.18"
002233.SZ,2018/9/4,"10,432,000.00"
002191.SZ,2018/9/4,"192,493,111.53"
002174.SZ,2018/9/4,"424,247,878.27"
002148.SZ,2018/9/4,"48,113,657.86"
002145.SZ,2018/9/4,"38,861,216.11"
002121.SZ,2018/9/4,
002103.SZ,2018/9/4,"59,075,000.00"
002074.SZ,2018/9/4,"99,848,627.98"
002047.SZ,2018/9/4,"32,768,275.00"
002027.SZ,2018/9/4,
002027.SZ,2018/9/4,"30,502,359.00"
002004.SZ,2018/9/4,"155,373,213.26"
002002.SZ,2018/9/4,"17,996,154.70"
000813.SZ,2018/9/4,"69,896,187.88"
000683.SZ,2018/9/4,"200,780,600.00"
000662.SZ,2018/9/4,"1,967,993.73"
000560.SZ,2018/9/4,"99,686,604.21"
603188.SH,2018/9/3,"41,864,942.63"
300639.SZ,2018/9/3,"36,064,509.99"
300384.SZ,2018/9/3,"8,107,363.83"
300384.SZ,2018/9/3,"31,108,000.00"
300363.SZ,2018/9/3,"38,894,612.27"
300324.SZ,2018/9/3,"207,652,493.25"
300289.SZ,2018/9/3,"9,370,073.52"
300233.SZ,2018/9/3,
300214.SZ,2018/9/3,
300209.SZ,2018/9/3,"93,818,594.24"
300196.SZ,2018/9/3,"1,336,167.18"
300109.SZ,2018/9/3,"100,497,826.65"
300065.SZ,2018/9/3,"27,385,166.04"
300031.SZ,2018/9/3,"99,856,402.46"
002619.SZ,2018/9/3,"1,983,970.00"
002503.SZ,2018/9/3,"36,611,124.96"
002385.SZ,2018/9/3,"186,526,759.69"
002381.SZ,2018/9/3,"29,102,481.38"
002355.SZ,2018/9/3,"22,288,866.05"
002271.SZ,2018/9/3,"109,343,460.14"
000426.SZ,2018/9/3,"99,404,200.00"
603898.SH,2018/9/1,
603716.SH,2018/9/1,
601636.SH,2018/9/1,"34,396,554.42"
600804.SH,2018/9/1,"75,810,082.00"
600633.SH,2018/9/1,"10,767,114.49"
600273.SH,2018/9/1,"498,496,330.91"
002775.SZ,2018/9/1,"6,581,496.68"
002766.SZ,2018/9/1,
002670.SZ,2018/9/1,"161,277,853.83"
002599.SZ,2018/9/1,"6,696,854.61"
002597.SZ,2018/9/1,"99,792,183.44"
002592.SZ,2018/9/1,"127,877,951.50"
002478.SZ,2018/9/1,"134,280,797.00"
002099.SZ,2018/9/1,"107,052,445.65"
002043.SZ,2018/9/1,"5,013,922.00"
000333.SZ,2018/9/1,"1,799,726,974.66"
603766.SH,2018/8/31,"127,709,807.88"
300179.SZ,2018/8/31,"1,992,766.00"
300098.SZ,2018/8/31,"3,750,000.00"
002567.SZ,2018/8/31,
002550.SZ,2018/8/31,
002537.SZ,2018/8/31,
601137.SH,2018/8/30,"9,003,293.39"
600702.SH,2018/8/30,
300484.SZ,2018/8/30,"967,487.00"
300199.SZ,2018/8/30,"99,972,401.02"
300095.SZ,2018/8/30,"22,701,254.76"
000426.SZ,2018/8/30,"66,534,500.00"
000159.SZ,2018/8/30,
600273.SH,2018/8/29,"498,496,330.91"
300201.SZ,2018/8/29,"85,222,346.26"
601222.SH,2018/8/28,
601137.SH,2018/8/28,
600337.SH,2018/8/28,"14,867,668.87"
600201.SH,2018/8/28,
300363.SZ,2018/8/28,"33,327,613.27"
000662.SZ,2018/8/28,"1,967,993.73"
000662.SZ,2018/8/28,"1,967,993.73"
002701.SZ,2018/8/27,"124,651,363.61"
603979.SH,2018/8/25,"5,257,133.97"
002861.SZ,2018/8/25,"559,930.00"
002303.SZ,2018/8/25,"12,698,606.91"
600337.SH,2018/8/24,
002601.SZ,2018/8/24,
600173.SH,2018/8/23,"31,244,458.43"
300233.SZ,2018/8/23,
002413.SZ,2018/8/23,"100,499,663.25"
603979.SH,2018/8/22,
002861.SZ,2018/8/22,
601636.SH,2018/8/21,"19,989,135.58"
601311.SH,2018/8/21,
600633.SH,2018/8/21,"2,605,785.82"
300641.SZ,2018/8/21,"1,027,363.50"
002599.SZ,2018/8/21,"996,211.00"
002123.SZ,2018/8/21,
300639.SZ,2018/8/20,"30,090,403.09"
600300.SH,2018/8/18,
000683.SZ,2018/8/18,"192,881,900.00"
002619.SZ,2018/8/17,"1,983,970.00"
002609.SZ,2018/8/17,"249,946,842.82"
600351.SH,2018/8/16,"1,677,053.00"
300148.SZ,2018/8/16,"277,497,534.94"
002597.SZ,2018/8/16,"80,600,036.04"
000683.SZ,2018/8/16,"120,851,800.00"
601567.SH,2018/8/15,
002592.SZ,2018/8/15,"117,892,882.90"
002271.SZ,2018/8/15,"17,837,628.13"
002148.SZ,2018/8/15,"32,725,000.00"
000683.SZ,2018/8/15,"111,656,800.00"
600187.SH,2018/8/14,"51,629,329.40"
300125.SZ,2018/8/14,
002619.SZ,2018/8/14,
000861.SZ,2018/8/14,"63,988,855.63"
300179.SZ,2018/8/13,
002413.SZ,2018/8/11,"75,978,038.60"
002271.SZ,2018/8/11,
600400.SH,2018/8/10,"217,375,333.14"
300737.SZ,2018/8/10,"96,736,000.00"
300289.SZ,2018/8/10,"831,391.53"
300190.SZ,2018/8/10,"19,969,052.20"
002597.SZ,2018/8/10,
002435.SZ,2018/8/10,
002345.SZ,2018/8/10,"24,761,375.00"
002074.SZ,2018/8/10,"16,936,793.82"
600699.SH,2018/8/9,"1,364,189,804.48"
600410.SH,2018/8/9,
600293.SH,2018/8/9,"9,993,556.17"
600187.SH,2018/8/9,"5,993,128.12"
600173.SH,2018/8/9,"11,982,503.00"
300363.SZ,2018/8/9,"29,833,653.27"
002611.SZ,2018/8/9,
002537.SZ,2018/8/9,"149,966,501.17"
002301.SZ,2018/8/9,"1,999,248.00"
002191.SZ,2018/8/9,"192,493,111.53"
002104.SZ,2018/8/9,
000861.SZ,2018/8/9,"37,056,325.40"
300363.SZ,2018/8/8,"16,819,657.99"
300363.SZ,2018/8/8,"9,219,945.83"
300363.SZ,2018/8/8,"23,420,481.99"
300363.SZ,2018/8/8,"12,608,137.83"
300196.SZ,2018/8/8,"1,336,167.18"
002624.SZ,2018/8/8,"19,997,231.12"
002191.SZ,2018/8/8,"188,005,067.81"
002043.SZ,2018/8/8,
000333.SZ,2018/8/8,"1,246,719,987.49"
603188.SH,2018/8/7,"9,941,605.00"
601388.SH,2018/8/7,
600187.SH,2018/8/7,
300393.SZ,2018/8/7,"91,855,409.29"
300209.SZ,2018/8/7,"88,943,400.18"
300098.SZ,2018/8/7,
002355.SZ,2018/8/7,"8,119,379.66"
002174.SZ,2018/8/7,"370,964,310.72"
300252.SZ,2018/8/6,
002624.SZ,2018/8/6,
002121.SZ,2018/8/6,
600155.SH,2018/8/4,"6,989,205.99"
300484.SZ,2018/8/4,
002197.SZ,2018/8/4,
002099.SZ,2018/8/4,"86,820,476.85"
603188.SH,2018/8/3,
603017.SH,2018/8/3,"32,058,886.83"
603003.SH,2018/8/3,"152,581,969.53"
600986.SH,2018/8/3,"6,988,816.44"
600804.SH,2018/8/3,"24,150,870.00"
600736.SH,2018/8/3,"99,985,588.82"
600699.SH,2018/8/3,"944,864,893.39"
600577.SH,2018/8/3,"6,824,567.16"
600422.SH,2018/8/3,"199,963,611.00"
600400.SH,2018/8/3,"152,988,571.28"
600297.SH,2018/8/3,"33,316,765.74"
600273.SH,2018/8/3,"425,520,804.13"
300384.SZ,2018/8/3,"39,215,363.83"
300213.SZ,2018/8/3,"16,523,591.02"
300201.SZ,2018/8/3,"85,112,657.65"
300199.SZ,2018/8/3,"87,285,246.47"
300159.SZ,2018/8/3,
300095.SZ,2018/8/3,"10,859,846.37"
300061.SZ,2018/8/3,"1,641,812.50"
300031.SZ,2018/8/3,"99,856,402.46"
300005.SZ,2018/8/3,"10,927,834.72"
002670.SZ,2018/8/3,"161,277,853.83"
002579.SZ,2018/8/3,"39,368,698.00"
002537.SZ,2018/8/3,"140,087,581.57"
002532.SZ,2018/8/3,"61,740,775.29"
002503.SZ,2018/8/3,"9,198,130.81"
002403.SZ,2018/8/3,"64,833,272.28"
002385.SZ,2018/8/3,"186,526,759.69"
002364.SZ,2018/8/3,"99,979,909.98"
002361.SZ,2018/8/3,"10,791,713.32"
002334.SZ,2018/8/3,"9,999,803.00"
002301.SZ,2018/8/3,
002174.SZ,2018/8/3,"335,853,331.60"
002145.SZ,2018/8/3,"30,592,238.17"
002047.SZ,2018/8/3,"32,768,275.00"
002032.SZ,2018/8/3,
002027.SZ,2018/8/3,
002020.SZ,2018/8/3,"107,343,600.00"
002002.SZ,2018/8/3,"9,079,887.00"
000829.SZ,2018/8/3,"92,447,400.70"
600633.SH,2018/8/2,
600353.SH,2018/8/2,"99,116,718.25"
600351.SH,2018/8/2,
300639.SZ,2018/8/2,"9,777,744.07"
300492.SZ,2018/8/2,
300393.SZ,2018/8/2,"52,764,845.99"
300363.SZ,2018/8/2,"3,369,255.00"
300221.SZ,2018/8/2,"7,562,486.00"
300214.SZ,2018/8/2,
300196.SZ,2018/8/2,
300109.SZ,2018/8/2,"100,497,826.65"
300065.SZ,2018/8/2,"27,385,166.04"
300054.SZ,2018/8/2,"90,962,546.64"
002802.SZ,2018/8/2,"27,281,624.50"
002661.SZ,2018/8/2,"1,057,518.00"
002540.SZ,2018/8/2,"11,171,732.87"
002516.SZ,2018/8/2,"10,600,217.32"
002478.SZ,2018/8/2,"122,507,656.00"
002434.SZ,2018/8/2,"89,552,924.72"
002413.SZ,2018/8/2,"16,472,635.75"
002322.SZ,2018/8/2,"212,335,951.60"
002308.SZ,2018/8/2,
002303.SZ,2018/8/2,
002298.SZ,2018/8/2,"55,397,180.60"
002277.SZ,2018/8/2,"80,052,970.18"
002233.SZ,2018/8/2,"10,432,000.00"
002148.SZ,2018/8/2,"4,118,457.80"
002103.SZ,2018/8/2,"59,075,000.00"
002099.SZ,2018/8/2,"79,902,130.85"
000829.SZ,2018/8/2,"110,576,231.31"
000813.SZ,2018/8/2,"28,139,160.18"
000560.SZ,2018/8/2,"52,771,195.83"
000426.SZ,2018/8/2,
603766.SH,2018/8/1,"16,449,756.55"
601636.SH,2018/8/1,"1,872,318.74"
600285.SH,2018/8/1,"9,952,353.37"
600155.SH,2018/8/1,"2,990,364.99"
300209.SZ,2018/8/1,"62,765,014.18"
300195.SZ,2018/8/1,"115,113,619.61"
300148.SZ,2018/8/1,"277,497,534.94"
002701.SZ,2018/8/1,"114,398,100.00"
002609.SZ,2018/8/1,"249,946,842.82"
002592.SZ,2018/8/1,"84,564,110.89"
002548.SZ,2018/8/1,"69,882,473.31"
002381.SZ,2018/8/1,"5,942,418.05"
002360.SZ,2018/8/1,
002191.SZ,2018/8/1,"180,571,887.22"
002004.SZ,2018/8/1,"142,047,661.46"
000818.SZ,2018/8/1,"245,747,374.10"
000683.SZ,2018/8/1,"47,957,200.00"
000333.SZ,2018/8/1,"799,876,687.25"
600699.SH,2018/7/31,"746,182,289.98"
300639.SZ,2018/7/31,
300061.SZ,2018/7/31,
002503.SZ,2018/7/31,
002355.SZ,2018/7/31,
002148.SZ,2018/7/31,
002381.SZ,2018/7/30,
600577.SH,2018/7/28,
600400.SH,2018/7/28,"107,828,217.41"
600297.SH,2018/7/28,"29,992,816.74"
300065.SZ,2018/7/28,"50,000,010.44"
300065.SZ,2018/7/28,"27,385,166.04"
002413.SZ,2018/7/28,"9,559,938.79"
000829.SZ,2018/7/28,"36,416,259.51"
600633.SH,2018/7/27,
300393.SZ,2018/7/27,"36,430,797.49"
300363.SZ,2018/7/27,
300031.SZ,2018/7/27,"99,856,402.46"
002599.SZ,2018/7/27,
002301.SZ,2018/7/27,
000333.SZ,2018/7/27,"499,920,391.00"
603188.SH,2018/7/26,
300484.SZ,2018/7/26,
300393.SZ,2018/7/26,
300221.SZ,2018/7/26,
002592.SZ,2018/7/26,"76,858,516.59"
002532.SZ,2018/7/26,"56,588,137.09"
002121.SZ,2018/7/26,
600273.SH,2018/7/25,"425,520,804.13"
300641.SZ,2018/7/25,
300031.SZ,2018/7/25,"51,955,897.18"
002540.SZ,2018/7/25,"4,778,500.00"
002303.SZ,2018/7/25,
002002.SZ,2018/7/25,
600400.SH,2018/7/24,"46,048,347.20"
600297.SH,2018/7/24,
600273.SH,2018/7/24,"281,163,416.96"
300737.SZ,2018/7/24,
002548.SZ,2018/7/24,"63,249,294.31"
601636.SH,2018/7/23,
600804.SH,2018/7/21,
600400.SH,2018/7/21,
600273.SH,2018/7/21,"138,632,094.50"
002516.SZ,2018/7/21,"10,600,217.32"
002334.SZ,2018/7/21,"9,999,803.00"
000829.SZ,2018/7/21,
600155.SH,2018/7/20,
300492.SZ,2018/7/20,
000818.SZ,2018/7/20,"184,333,562.60"
603766.SH,2018/7/19,"9,471,294.06"
603017.SH,2018/7/19,
300209.SZ,2018/7/19,"48,199,374.19"
600986.SH,2018/7/18,
002516.SZ,2018/7/18,
002361.SZ,2018/7/18,"2,999,099.00"
000683.SZ,2018/7/18,"47,957,200.00"
002197.SZ,2018/7/17,
000560.SZ,2018/7/16,"1,788,268.20"
002532.SZ,2018/7/14,"26,336,069.54"
000813.SZ,2018/7/14,"10,020,530.65"
300054.SZ,2018/7/13,"83,996,399.15"
002361.SZ,2018/7/13,
002191.SZ,2018/7/13,"180,571,887.22"
000818.SZ,2018/7/13,"94,607,728.94"
000813.SZ,2018/7/13,
603003.SH,2018/7/12,"150,663,189.53"
002191.SZ,2018/7/12,"175,068,781.22"
002413.SZ,2018/7/11,
603333.SH,2018/7/10,"59,999,678.84"
600285.SH,2018/7/10,"9,952,353.37"
300196.SZ,2018/7/10,"100,005,846.43"
300054.SZ,2018/7/10,"81,427,197.77"
300031.SZ,2018/7/10,
002191.SZ,2018/7/10,"172,180,237.22"
300147.SZ,2018/7/9,"71,886,299.96"
002123.SZ,2018/7/9,"499,914,866.55"
002043.SZ,2018/7/9,"299,999,983.25"
000683.SZ,2018/7/9,"13,549,800.00"
002592.SZ,2018/7/7,"39,442,955.68"
002191.SZ,2018/7/7,"168,263,456.51"
002145.SZ,2018/7/7,"2,603,879.00"
300089.SZ,2018/7/6,"74,088,193.18"
002277.SZ,2018/7/6,"71,237,586.09"
002233.SZ,2018/7/6,"10,432,000.00"
002191.SZ,2018/7/6,"164,724,230.31"
002103.SZ,2018/7/6,"59,026,300.00"
002802.SZ,2018/7/5,"27,281,624.50"
002609.SZ,2018/7/5,"239,870,863.46"
002592.SZ,2018/7/5,"18,441,399.68"
002047.SZ,2018/7/5,"20,771,263.00"
600736.SH,2018/7/4,"59,700,889.68"
300213.SZ,2018/7/4,"16,523,591.02"
300201.SZ,2018/7/4,"78,088,534.20"
300089.SZ,2018/7/4,"74,088,193.18"
002776.SZ,2018/7/4,"34,198,505.60"
002670.SZ,2018/7/4,"161,277,853.83"
002661.SZ,2018/7/4,"1,057,518.00"
002609.SZ,2018/7/4,"123,606,713.09"
002592.SZ,2018/7/4,
002579.SZ,2018/7/4,"23,034,155.00"
002537.SZ,2018/7/4,"123,423,940.57"
002298.SZ,2018/7/4,"37,748,203.45"
002174.SZ,2018/7/4,"291,222,994.25"
002145.SZ,2018/7/4,
002032.SZ,2018/7/4,
002020.SZ,2018/7/4,"107,343,600.00"
000683.SZ,2018/7/4,
603333.SH,2018/7/3,"40,766,686.74"
603003.SH,2018/7/3,"141,303,725.13"
600699.SH,2018/7/3,"497,364,853.09"
600422.SH,2018/7/3,"169,508,679.00"
600353.SH,2018/7/3,"99,116,718.25"
600285.SH,2018/7/3,
300324.SZ,2018/7/3,"207,652,493.25"
300148.SZ,2018/7/3,"277,497,534.94"
300095.SZ,2018/7/3,"5,944,840.36"
300065.SZ,2018/7/3,"71,995,435.48"
300065.SZ,2018/7/3,"77,385,176.48"
300054.SZ,2018/7/3,"34,379,783.00"
300005.SZ,2018/7/3,"10,927,834.72"
002701.SZ,2018/7/3,"114,398,100.00"
002661.SZ,2018/7/3,
002548.SZ,2018/7/3,"49,990,585.87"
002532.SZ,2018/7/3,"6,540,571.74"
002478.SZ,2018/7/3,"110,368,441.00"
002434.SZ,2018/7/3,"33,169,704.46"
002403.SZ,2018/7/3,"56,329,191.45"
002385.SZ,2018/7/3,"119,999,658.60"
002364.SZ,2018/7/3,"99,979,909.98"
002322.SZ,2018/7/3,"179,006,413.34"
002277.SZ,2018/7/3,"64,476,100.62"
002191.SZ,2018/7/3,"132,241,387.51"
002145.SZ,2018/7/3,
002123.SZ,2018/7/3,"457,919,673.12"
002099.SZ,2018/7/3,"72,726,060.85"
002043.SZ,2018/7/3,"249,212,566.96"
002004.SZ,2018/7/3,"111,048,051.41"
002002.SZ,2018/7/3,
000818.SZ,2018/7/3,"49,900,021.70"
300384.SZ,2018/7/2,"39,215,363.83"
